"ID","Genes","Promoter","CpGs","Cytoscape_feature","final_feature"
"""12_27485603""","ARNTL2",TRUE,FALSE,"Promoter","Not_in_network"
"""12_27671949""","PPFIBP1",TRUE,FALSE,"Promoter","Not_in_network"
"""12_28342751""","CCDC91;RP11-967K21.1",TRUE,FALSE,"Promoter","Not_in_network"
"""12_56513471""","RP11-603J24.6",TRUE,FALSE,"Promoter","Not_in_network"
"""14_24583394""","DCAF11;NRL",TRUE,FALSE,"Promoter","Not_in_network"
"""14_24674183""","TSSK4",TRUE,FALSE,"Promoter","Not_in_network"
"""14_50061701""","AL139099.1;LRR1;RPS29",TRUE,FALSE,"Promoter","Not_in_network"
"""14_50074683""","MGAT2;RP11-649E7.5;RPL36AL",TRUE,FALSE,"Promoter","Not_in_network"
"""14_50692824""","SOS2",TRUE,FALSE,"Promoter","Not_in_network"
"""14_51024758""","ATL1;MAP4K5",TRUE,FALSE,"Promoter","Not_in_network"
"""14_51287345""","NIN;RP11-286O18.1",TRUE,FALSE,"Promoter","Not_in_network"
"""14_51296619""","NIN",TRUE,FALSE,"Promoter","Not_in_network"
"""14_51373125""","PYGL;RP11-218E20.5",TRUE,FALSE,"Promoter","Not_in_network"
"""14_53151116""","ERO1L",TRUE,FALSE,"Promoter","Not_in_network"
"""14_101320467""","MEG3;RP11-123M6.2",TRUE,FALSE,"Promoter","Not_in_network"
"""14_101364465""","AL117190.1",TRUE,FALSE,"Promoter","Not_in_network"
"""14_101391902""","SNORD112;SNORD113-2",TRUE,FALSE,"Promoter","Not_in_network"
"""16_1488865""","CCDC154;CLCN7;LA16c-390E6.4;LA16c-390E6.5",TRUE,FALSE,"Promoter","Not_in_network"
"""16_67752266""","GFOD2",TRUE,FALSE,"Promoter","Not_in_network"
"""16_67875386""","CENPT;NUTF2;THAP11",TRUE,FALSE,"Promoter","Not_in_network"
"""16_67911016""","AC040162.1;EDC4",TRUE,FALSE,"Promoter","Not_in_network"
"""16_67917948""","NRN1L",TRUE,FALSE,"Promoter","Not_in_network"
"""16_68110224""","DUS2;RP11-67A1.2",TRUE,FALSE,"Promoter","Not_in_network"
"""16_88931749""","PABPN1L",TRUE,FALSE,"Promoter","Not_in_network"
"""17_1173588""","BHLHA9;TUSC5",TRUE,FALSE,"Promoter","Not_in_network"
"""17_1301340""","YWHAE",TRUE,FALSE,"Promoter","Not_in_network"
"""17_1395708""","INPP5K;MYO1C",TRUE,FALSE,"Promoter","Not_in_network"
"""17_1412771""","INPP5K;PITPNA-AS1",TRUE,FALSE,"Promoter","Not_in_network"
"""17_1464947""","PITPNA",TRUE,FALSE,"Promoter","Not_in_network"
"""17_1512131""","snoU13",TRUE,FALSE,"Promoter","Not_in_network"
"""17_1529960""","SLC43A2",TRUE,FALSE,"Promoter","Not_in_network"
"""17_1731139""","AC130689.1;RPA1;SMYD4",TRUE,FALSE,"Promoter","Not_in_network"
"""17_2200955""","HNRNPA1P16;SMG6;SRR",TRUE,FALSE,"Promoter","Not_in_network"
"""17_2226822""","SNORD91A;SNORD91B",TRUE,FALSE,"Promoter","Not_in_network"
"""17_2237418""","SGSM2;TSR1",TRUE,FALSE,"Promoter","Not_in_network"
"""17_2314092""","AC006435.1;METTL16",TRUE,FALSE,"Promoter","Not_in_network"
"""17_33467178""","NLE1",TRUE,FALSE,"Promoter","Not_in_network"
"""17_33471018""","UNC45B",TRUE,FALSE,"Promoter","Not_in_network"
"""17_42979068""","AC015936.3;GFAP",TRUE,FALSE,"Promoter","Not_in_network"
"""17_43296482""","CTD-2020K17.1;FMNL1",TRUE,FALSE,"Promoter","Not_in_network"
"""17_74732058""","MFSD11;MIR636;SRSF2",TRUE,FALSE,"Promoter","Not_in_network"
"""17_75275377""","RP11-285E9.6;SEPT9",TRUE,FALSE,"Promoter","Not_in_network"
"""17_76103774""","TNRC6C-AS1",TRUE,FALSE,"Promoter","Not_in_network"
"""17_76149646""","C17orf99;EIF5AP2;SYNGR2",TRUE,FALSE,"Promoter","Not_in_network"
"""17_76176913""","AFMID;TK1",TRUE,FALSE,"Promoter","Not_in_network"
"""17_76226126""","TMEM235",TRUE,FALSE,"Promoter","Not_in_network"
"""17_76352548""","RP11-806H10.4;SOCS3",TRUE,FALSE,"Promoter","Not_in_network"
"""17_76374411""","PGS1",TRUE,FALSE,"Promoter","Not_in_network"
"""17_76388850""","PGS1;SNORA30",TRUE,FALSE,"Promoter","Not_in_network"
"""17_76691598""","RNU6-638P",TRUE,FALSE,"Promoter","Not_in_network"
"""17_76834504""","USP36",TRUE,FALSE,"Promoter","Not_in_network"
"""17_77773717""","CBX8;RP11-353N14.1",TRUE,FALSE,"Promoter","Not_in_network"
"""17_79206412""","C17orf89;ENTHD2",TRUE,FALSE,"Promoter","Not_in_network"
"""19_9938050""","FBXL12;UBL5",TRUE,FALSE,"Promoter","Not_in_network"
"""19_10043738""","OLFM2",TRUE,FALSE,"Promoter","Not_in_network"
"""19_54663038""","LENG1;TMC4",TRUE,FALSE,"Promoter","Not_in_network"
"""19_10228245""","EIF3G",TRUE,FALSE,"Promoter","Not_in_network"
"""19_17516320""","BST2;CTD-2521M24.9;MVB12A",TRUE,FALSE,"Promoter","Not_in_network"
"""19_17557184""","AC010319.1;CTD-2521M24.11;TMEM221",TRUE,FALSE,"Promoter","Not_in_network"
"""19_17569886""","CTD-2521M24.10;NXNL1",TRUE,FALSE,"Promoter","Not_in_network"
"""19_17792724""","UNC13A",TRUE,FALSE,"Promoter","Not_in_network"
"""19_17830057""","MAP1S",TRUE,FALSE,"Promoter","Not_in_network"
"""19_17886751""","B3GNT3;FCHO1",TRUE,FALSE,"Promoter","Not_in_network"
"""19_18303017""","MPV17L2",TRUE,FALSE,"Promoter","Not_in_network"
"""19_18358943""","PDE4C",TRUE,FALSE,"Promoter","Not_in_network"
"""19_18417618""","LSM4",TRUE,FALSE,"Promoter","Not_in_network"
"""19_36482725""","SDHAF1",TRUE,FALSE,"Promoter","Not_in_network"
"""19_36698998""","ZNF146;ZNF565",TRUE,FALSE,"Promoter","Not_in_network"
"""19_38805927""","YIF1B",TRUE,FALSE,"Promoter","Not_in_network"
"""19_44029449""","ZNF575",TRUE,FALSE,"Promoter","Not_in_network"
"""19_44121610""","ZNF428",TRUE,FALSE,"Promoter","Not_in_network"
"""19_45225357""","snoZ6",TRUE,FALSE,"Promoter","Not_in_network"
"""19_45457145""","CLPTM1;CTB-129P6.11",TRUE,FALSE,"Promoter","Not_in_network"
"""19_46387104""","IRF2BP1",TRUE,FALSE,"Promoter","Not_in_network"
"""19_50367996""","PNKP",TRUE,FALSE,"Promoter","Not_in_network"
"""19_50452736""","U3",TRUE,FALSE,"Promoter","Not_in_network"
"""19_50835874""","KCNC3",TRUE,FALSE,"Promoter","Not_in_network"
"""19_50867061""","CTB-191K22.6;NAPSA;NR1H2",TRUE,FALSE,"Promoter","Not_in_network"
"""19_50986471""","CTD-2545M3.2;CTD-2545M3.8;JOSD2",TRUE,FALSE,"Promoter","Not_in_network"
"""19_51015483""","ASPDH",TRUE,FALSE,"Promoter","Not_in_network"
"""19_51225136""","CLEC11A",TRUE,FALSE,"Promoter","Not_in_network"
"""19_51300965""","SNORD88A;SNORD88B",TRUE,FALSE,"Promoter","Not_in_network"
"""19_51305500""","C19orf48;SNORD88C",TRUE,FALSE,"Promoter","Not_in_network"
"""19_51319574""","AC011523.2;CTD-2568A17.5;KLK15;KLK1",TRUE,FALSE,"Promoter","Not_in_network"
"""19_51371886""","AC037199.1;KLK2",TRUE,FALSE,"Promoter","Not_in_network"
"""19_51405128""","KLK4",TRUE,FALSE,"Promoter","Not_in_network"
"""19_51470971""","CTB-147C22.9;KLK6",TRUE,FALSE,"Promoter","Not_in_network"
"""19_51523012""","KLK10;KLK11",TRUE,FALSE,"Promoter","Not_in_network"
"""19_51529146""","KLK11",TRUE,FALSE,"Promoter","Not_in_network"
"""19_51564700""","KLK13",TRUE,FALSE,"Promoter","Not_in_network"
"""19_51584491""","KLK14",TRUE,FALSE,"Promoter","Not_in_network"
"""19_51608596""","CTU1",TRUE,FALSE,"Promoter","Not_in_network"
"""19_51666063""","SIGLEC17P",TRUE,FALSE,"Promoter","Not_in_network"
"""19_51760252""","SIGLECL1",TRUE,FALSE,"Promoter","Not_in_network"
"""19_51844731""","VSIG10L",TRUE,FALSE,"Promoter","Not_in_network"
"""19_51943445""","CTD-3073N11.5;SIGLEC8",TRUE,FALSE,"Promoter","Not_in_network"
"""19_51977821""","CEACAM18",TRUE,FALSE,"Promoter","Not_in_network"
"""19_51987570""","CTD-3073N11.7;SIGLEC12;SIGLEC27P",TRUE,FALSE,"Promoter","Not_in_network"
"""19_52066346""","SIGLEC29P;ZNF175",TRUE,FALSE,"Promoter","Not_in_network"
"""19_52089926""","AC018755.16;AC018755.1",TRUE,FALSE,"Promoter","Not_in_network"
"""19_52143468""","RPL7P51;SIGLEC14;SIGLEC5",TRUE,FALSE,"Promoter","Not_in_network"
"""19_52188083""","AC018755.2;MIR125A;MIR99B;MIRLET7E;SPACA6P-AS;SPACA6P",TRUE,FALSE,"Promoter","Not_in_network"
"""19_52213503""","HAS1",TRUE,FALSE,"Promoter","Not_in_network"
"""19_52254325""","FPR1;FPR2",TRUE,FALSE,"Promoter","Not_in_network"
"""19_52293146""","FPR3",TRUE,FALSE,"Promoter","Not_in_network"
"""19_52507278""","ZNF615",TRUE,FALSE,"Promoter","Not_in_network"
"""19_54120976""","DPRX;RN7SL317P",TRUE,FALSE,"Promoter","Not_in_network"
"""19_54703387""","AC012314.20;RPS9",TRUE,FALSE,"Promoter","Not_in_network"
"""19_55578961""","EPS8L1;RDH13",TRUE,FALSE,"Promoter","Not_in_network"
"""19_55623199""","PPP1R12C",TRUE,FALSE,"Promoter","Not_in_network"
"""19_55794659""","BRSK1",TRUE,FALSE,"Promoter","Not_in_network"
"""19_55892329""","RPL28;TMEM238",TRUE,FALSE,"Promoter","Not_in_network"
"""19_56102628""","FIZ1;ZNF524",TRUE,FALSE,"Promoter","Not_in_network"
"""19_56657382""","AC024580.1;ZNF444",TRUE,FALSE,"Promoter","Not_in_network"
"""2_206976307""","AC007383.4;GCSHP3",TRUE,FALSE,"Promoter","Not_in_network"
"""2_207023009""","EEF1B2;NDUFS1",TRUE,FALSE,"Promoter","Not_in_network"
"""2_207503231""","AC010731.3;AC010731.4",TRUE,FALSE,"Promoter","Not_in_network"
"""2_207629540""","FASTKD2;MDH1B",TRUE,FALSE,"Promoter","Not_in_network"
"""2_210285850""","MAP2",TRUE,FALSE,"Promoter","Not_in_network"
"""2_211030130""","AC006994.2;AC006994.3;KANSL1L",TRUE,FALSE,"Promoter","Not_in_network"
"""2_203131695""","NOP58;SNORD70",TRUE,FALSE,"Promoter","Not_in_network"
"""2_215670462""","AC072062.1;BARD1",TRUE,FALSE,"Promoter","Not_in_network"
"""2_216172445""","ATIC",TRUE,FALSE,"Promoter","Not_in_network"
"""2_216898819""","MREG",TRUE,FALSE,"Promoter","Not_in_network"
"""2_220040597""","CNPPD1;FAM134A",TRUE,FALSE,"Promoter","Not_in_network"
"""2_220133863""","DNAJB2;MIR153-1;PTPRN;TUBA4A;TUBA4B",TRUE,FALSE,"Promoter","Not_in_network"
"""2_220160298""","AC114803.3;PTPRN",TRUE,FALSE,"Promoter","Not_in_network"
"""2_232322127""","NCL;SNORD82",TRUE,FALSE,"Promoter","Not_in_network"
"""20_30406625""","MYLK2",TRUE,FALSE,"Promoter","Not_in_network"
"""20_56193281""","ZBP1",TRUE,FALSE,"Promoter","Not_in_network"
"""20_56798095""","ANKRD60",TRUE,FALSE,"Promoter","Not_in_network"
"""20_56878596""","PPP4R1L;RAB22A",TRUE,FALSE,"Promoter","Not_in_network"
"""20_62525548""","DNAJC5",TRUE,FALSE,"Promoter","Not_in_network"
"""20_62572961""","MIR647;UCKL1",TRUE,FALSE,"Promoter","Not_in_network"
"""20_62575156""","AL118506.1;UCKL1",TRUE,FALSE,"Promoter","Not_in_network"
"""20_62597686""","PRPF6;SAMD10;ZNF512B",TRUE,FALSE,"Promoter","Not_in_network"
"""21_26945874""","MIR155HG",TRUE,FALSE,"Promoter","Not_in_network"
"""21_27011379""","JAM2",TRUE,FALSE,"Promoter","Not_in_network"
"""21_45921897""","TSPEAR-AS1",TRUE,FALSE,"Promoter","Not_in_network"
"""22_50309342""","ALG12;CRELD2",TRUE,FALSE,"Promoter","Not_in_network"
"""22_50520885""","MLC1",TRUE,FALSE,"Promoter","Not_in_network"
"""6_31720598""","MSH5;MSH5-SAPCD1;RNU6-850P",TRUE,FALSE,"Promoter","Not_in_network"
"""6_31742531""","VARS;VWA7;Y_RNA",TRUE,FALSE,"Promoter","Not_in_network"
"""6_31774256""","LSM2",TRUE,FALSE,"Promoter","Not_in_network"
"""6_31779405""","HSPA1A;HSPA1L",TRUE,FALSE,"Promoter","Not_in_network"
"""6_31788101""","C6orf48;HSPA1B;SNORD48",TRUE,FALSE,"Promoter","Not_in_network"
"""6_31803288""","C6orf48;SNORD52",TRUE,FALSE,"Promoter","Not_in_network"
"""6_31824998""","NEU1",TRUE,FALSE,"Promoter","Not_in_network"
"""6_31922578""","MIR1236",TRUE,FALSE,"Promoter","Not_in_network"
"""6_31488607""","MCCD1;RPL15P4",TRUE,FALSE,"Promoter","Not_in_network"
"""6_31497462""","DDX39B;SNORD117",TRUE,FALSE,"Promoter","Not_in_network"
"""6_33358373""","KIFC1",TRUE,FALSE,"Promoter","Not_in_network"
"""6_33418098""","ZBTB9",TRUE,FALSE,"Promoter","Not_in_network"
"""6_33542615""","BAK1",TRUE,FALSE,"Promoter","UP_network"
"""6_33679109""","UQCC2",TRUE,FALSE,"Promoter","Not_in_network"
"""6_33711347""","IP6K3",TRUE,FALSE,"Promoter","Not_in_network"
"""6_33746353""","LEMD2",TRUE,FALSE,"Promoter","Not_in_network"
"""6_34436482""","BX255972.1;PACSIN1",TRUE,FALSE,"Promoter","Not_in_network"
"""6_34640979""","snoU13",TRUE,FALSE,"Promoter","Not_in_network"
"""6_34853219""","ANKS1A;TAF11",TRUE,FALSE,"Promoter","Not_in_network"
"""6_35115336""","TCP11",TRUE,FALSE,"Promoter","Not_in_network"
"""6_149061355""","UST",TRUE,FALSE,"Promoter","Not_in_network"
"""6_149279974""","RP11-162J8.2",TRUE,FALSE,"Promoter","Not_in_network"
"""6_149865416""","PPIL4",TRUE,FALSE,"Promoter","Not_in_network"
"""7_73862732""","GTF2IRD1",TRUE,FALSE,"Promoter","Not_in_network"
"""8_56948717""",".",TRUE,FALSE,"Promoter","Not_in_network"
"""8_57115873""","CHCHD7;PLAG1",TRUE,FALSE,"Promoter","Not_in_network"
"""8_126101958""","KIAA0196;NSMCE2",TRUE,FALSE,"Promoter","Not_in_network"
"""8_127570006""","FAM84B;RP11-89K10.1",TRUE,FALSE,"Promoter","Not_in_network"
"""8_128745991""","CASC11;MYC",TRUE,FALSE,"Promoter","Not_in_network"
"""8_134306102""","NDRG1",TRUE,FALSE,"Promoter","Not_in_network"
"""9_101008333""","TBC1D2",TRUE,FALSE,"Promoter","Not_in_network"
"""1_1305519""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_25348072""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_25349086""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_25349895""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_25350686""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_25353073""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_25355912""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_25358446""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_25360477""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_25366985""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_25367462""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_25368679""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_25370471""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_25372976""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_25379198""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_25407220""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_25412596""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_25419319""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_25421401""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_25423374""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_25437848""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_25475952""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_25524376""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_25528282""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_25536070""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32100443""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32114566""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32116140""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32116941""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32176337""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32223436""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32230498""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32255319""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32257616""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32259149""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32267275""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32271557""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32271848""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32283189""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32287526""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32287877""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32297262""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32303263""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32378291""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32389786""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_116919804""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117039227""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117065031""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117078942""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117094696""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117096458""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117103622""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117104435""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117115887""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117116258""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117120894""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117138282""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117207585""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117217407""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117219517""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117220896""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117237379""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117239826""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117241602""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117244198""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117247065""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117252903""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117256534""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117257258""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117259997""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117266498""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117269244""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117272889""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117277843""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117286045""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117287620""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117290800""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117299606""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117308575""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117309551""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117310934""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117311839""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117313961""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117315068""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117317139""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117320563""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117323061""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117335536""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117347278""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117348993""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117356852""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117369690""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117371750""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117384864""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117385018""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117385904""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117398176""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117415080""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117415238""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117420725""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117424888""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117425995""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117428564""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117430167""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117430481""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117432031""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117519246""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117583613""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_117594172""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_144990022""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_145001023""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_145023337""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_145038614""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_145043289""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_145065047""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_145088913""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_153330483""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_153339726""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_153474052""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_153533411""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_153543044""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_153554316""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_153557692""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_153610769""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_153654306""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_153735966""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_153753349""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_153857582""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_153882648""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_153883631""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_153892039""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_153892851""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_153912426""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_153921884""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_153935289""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_153950378""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_153953775""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_153974011""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_154087544""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_154141622""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_154143422""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_154148157""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_154150892""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_154152950""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_154179649""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_154201715""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_154204968""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_154212604""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_154231252""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_154247107""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_160286602""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_160295159""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_160298957""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_160304099""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_160314807""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_160320740""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_160321930""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_160322189""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_160324673""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_160328321""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_160344886""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_160366731""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_160367414""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_160372114""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_160373406""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_160398339""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_160398760""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_160401687""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
