"ID","Genes","Promoter","CpGs","Cytoscape_feature","final_feature"
"""1_26933766""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_26940701""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_26941065""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_26946472""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_26948300""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_26952442""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27028896""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27069025""",".",FALSE,TRUE,"Methylated","Not_in_network"
"""1_27071177""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27076945""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27077951""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27079406""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27088056""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27090946""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27094186""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27095057""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27105114""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27105878""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27108607""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27110349""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27112030""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27115734""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27121035""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27123571""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27205527""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27207410""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27212397""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27320994""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27323152""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27355880""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27358850""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27360949""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27361783""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27362208""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27365645""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27367825""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27371305""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27382328""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27384173""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27384844""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27407121""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27410327""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27614572""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27618271""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27621020""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27633894""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27856566""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27859372""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27871653""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27872375""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27872629""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27873472""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27883757""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27884437""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27891023""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27891290""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27896144""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27903662""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27905798""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27910169""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27914072""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27921595""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27923582""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27924668""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27927979""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27931674""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27945530""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27978663""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_27984081""",".",FALSE,TRUE,"Methylated","Not_in_network"
"""1_28009620""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_28012140""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_28665667""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_28668606""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_28679431""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_28723991""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_28738778""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_28931232""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32023909""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32114566""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32116140""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32116941""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32387232""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32387425""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32389786""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32389956""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32397145""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32400001""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32405056""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32420907""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32421716""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32428819""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32439739""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32452742""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32458354""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32469088""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32473295""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32487097""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32522366""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32525451""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32527449""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32645827""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32650753""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32694458""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32701593""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32705892""",".",FALSE,TRUE,"Methylated","Not_in_network"
"""1_32745000""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32747317""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32748994""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32836566""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32844539""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32850614""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32858718""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_32871429""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_35451729""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_35623840""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_35637278""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_35645699""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_35647468""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_35647657""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_35652178""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_35729035""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_35766621""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_35781814""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_35787392""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_35798578""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_35812457""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_35822797""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_35823402""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_35825161""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_35828791""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_35853273""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_35859261""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_35863057""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_35869988""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_35878307""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_35880193""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_35881208""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_35897332""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_35900825""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_35905916""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_35908092""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_35910861""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_35911450""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_35912765""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_35913031""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_35914106""",".",FALSE,TRUE,"Methylated","Not_in_network"
"""1_35921522""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_35922567""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_35923193""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_35924178""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_35939229""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_35972322""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36006494""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36012119""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36012356""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36180159""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36187544""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36192289""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36200530""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36212339""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36212554""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36213850""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36240935""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36248841""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36526459""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36537784""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36558503""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36560993""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36570735""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36581400""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36582054""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36582228""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36600343""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36601096""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36604109""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36609388""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36628347""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36635306""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36636130""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36674898""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36677191""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36690930""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36691322""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36691785""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36700227""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36704142""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36720838""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36724857""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36744673""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36746973""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36748712""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36749061""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36751370""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36753680""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36755469""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36757004""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36757650""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36760098""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36762048""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36763431""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36768997""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36800736""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36806845""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36811520""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36822462""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36926610""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36953300""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_36960870""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_38061803""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_38063370""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_38143887""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_38147847""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_38149046""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_38154851""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_38160859""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_38276065""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_38320992""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_38479188""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_38481611""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_39322066""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_39320049""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_39328056""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_39328372""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_39330963""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_39337493""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_39338079""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_40043309""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_40526068""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_40539887""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_40542359""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_40543602""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_40550062""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_40553486""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_40557576""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_40564914""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_40566108""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_40570410""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_40570818""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_40582726""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_40586606""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_40588496""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_40592855""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_40597003""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_40601655""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_40607987""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_40617742""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_40618137""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_40619183""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_40620157""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_40621230""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_40629102""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_40630055""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_40631200""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_40648143""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_40659603""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_40663502""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_40667409""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_40676533""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_40676701""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_40679350""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_40698191""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_40511070""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_40545767""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_40547566""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_41210548""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_41230031""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_41230541""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_41231244""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_41232762""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_41241716""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_41287660""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_41298186""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_41306667""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_41315767""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_41421263""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_41468100""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_43288833""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_43378649""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_43379237""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_43383361""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_43394165""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_43630753""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_43680032""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_43680894""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_43686679""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_43688604""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_43704079""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_43704858""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_43705462""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_43706451""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_43707691""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_43709391""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_43710011""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_43712266""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_43732827""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_43838513""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_43839279""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_43839839""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_44414260""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_43823912""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_43999958""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_44225682""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_44230170""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_44231667""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_45006350""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_45010966""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_45018795""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_45022884""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_45024580""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_45032764""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_45040032""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_45041549""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_45047870""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_45050319""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_45056035""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_45058644""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_45059012""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_45072648""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_45076623""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_45076910""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_45084580""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_45089937""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_45093445""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_45095428""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_45099152""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_45099431""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_45100104""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_45104249""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_45105153""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_45117736""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_45134667""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_45149961""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_45150712""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_46155444""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_46161137""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_46164298""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_46165149""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_46340182""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_2308195""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_2327551""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_14055118""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_14058753""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_14061701""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_14062015""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_14081380""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_14084369""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_33539203""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_33542383""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_46715366""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_46716273""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_46729196""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_46753247""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_46799848""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_46806049""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_46813184""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_46816205""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_46832660""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_46860912""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_46861100""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_46863084""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_46867607""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_46876120""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_46898234""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_46900487""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_46903373""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_46906645""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
"""1_46921316""",".",FALSE,FALSE,"Simple_fragment","Not_in_network"
